household_id,person_id,age,age_group,gender,race_ethnicity,race_ethnicity_hispanic,license,employment_status,work_x_coord,work_y_coord,work_bmc_taz,student_status,area_type,home_state_county_fips,home_x_coord,home_y_coord,home_type,home_ownership,hhsize,numstudents,numworkers,numvehicle,hh_income_detailed,tripid-trip1,tripid-trip2,tripid-trip3,tripid-trip4,tripid-trip5,tripid-trip6,tripid-trip7,tripid-trip8,tripid-trip9,tripid-trip10,tripid-trip11,tripid-trip12,o_activity-trip1,o_activity-trip2,o_activity-trip3,o_activity-trip4,o_activity-trip5,o_activity-trip6,o_activity-trip7,o_activity-trip8,o_activity-trip9,o_activity-trip10,o_activity-trip11,o_activity-trip12,o_state_county_fips-trip1,o_state_county_fips-trip2,o_state_county_fips-trip3,o_state_county_fips-trip4,o_state_county_fips-trip5,o_state_county_fips-trip6,o_state_county_fips-trip7,o_state_county_fips-trip8,o_state_county_fips-trip9,o_state_county_fips-trip10,o_state_county_fips-trip11,o_state_county_fips-trip12,o_trip_x_coord-trip1,o_trip_x_coord-trip2,o_trip_x_coord-trip3,o_trip_x_coord-trip4,o_trip_x_coord-trip5,o_trip_x_coord-trip6,o_trip_x_coord-trip7,o_trip_x_coord-trip8,o_trip_x_coord-trip9,o_trip_x_coord-trip10,o_trip_x_coord-trip11,o_trip_x_coord-trip12,o_trip_y_coord-trip1,o_trip_y_coord-trip2,o_trip_y_coord-trip3,o_trip_y_coord-trip4,o_trip_y_coord-trip5,o_trip_y_coord-trip6,o_trip_y_coord-trip7,o_trip_y_coord-trip8,o_trip_y_coord-trip9,o_trip_y_coord-trip10,o_trip_y_coord-trip11,o_trip_y_coord-trip12,o_bmc_taz-trip1,o_bmc_taz-trip2,o_bmc_taz-trip3,o_bmc_taz-trip4,o_bmc_taz-trip5,o_bmc_taz-trip6,o_bmc_taz-trip7,o_bmc_taz-trip8,o_bmc_taz-trip9,o_bmc_taz-trip10,o_bmc_taz-trip11,o_bmc_taz-trip12,d_activity-trip1,d_activity-trip2,d_activity-trip3,d_activity-trip4,d_activity-trip5,d_activity-trip6,d_activity-trip7,d_activity-trip8,d_activity-trip9,d_activity-trip10,d_activity-trip11,d_activity-trip12,d_state_county_fips-trip1,d_state_county_fips-trip2,d_state_county_fips-trip3,d_state_county_fips-trip4,d_state_county_fips-trip5,d_state_county_fips-trip6,d_state_county_fips-trip7,d_state_county_fips-trip8,d_state_county_fips-trip9,d_state_county_fips-trip10,d_state_county_fips-trip11,d_state_county_fips-trip12,d_trip_x_coord-trip1,d_trip_x_coord-trip2,d_trip_x_coord-trip3,d_trip_x_coord-trip4,d_trip_x_coord-trip5,d_trip_x_coord-trip6,d_trip_x_coord-trip7,d_trip_x_coord-trip8,d_trip_x_coord-trip9,d_trip_x_coord-trip10,d_trip_x_coord-trip11,d_trip_x_coord-trip12,d_trip_y_coord-trip1,d_trip_y_coord-trip2,d_trip_y_coord-trip3,d_trip_y_coord-trip4,d_trip_y_coord-trip5,d_trip_y_coord-trip6,d_trip_y_coord-trip7,d_trip_y_coord-trip8,d_trip_y_coord-trip9,d_trip_y_coord-trip10,d_trip_y_coord-trip11,d_trip_y_coord-trip12,d_bmc_taz-trip1,d_bmc_taz-trip2,d_bmc_taz-trip3,d_bmc_taz-trip4,d_bmc_taz-trip5,d_bmc_taz-trip6,d_bmc_taz-trip7,d_bmc_taz-trip8,d_bmc_taz-trip9,d_bmc_taz-trip10,d_bmc_taz-trip11,d_bmc_taz-trip12,departure_time_hhmm-trip1,departure_time_hhmm-trip2,departure_time_hhmm-trip3,departure_time_hhmm-trip4,departure_time_hhmm-trip5,departure_time_hhmm-trip6,departure_time_hhmm-trip7,departure_time_hhmm-trip8,departure_time_hhmm-trip9,departure_time_hhmm-trip10,departure_time_hhmm-trip11,departure_time_hhmm-trip12,arrival_time_hhmm-trip1,arrival_time_hhmm-trip2,arrival_time_hhmm-trip3,arrival_time_hhmm-trip4,arrival_time_hhmm-trip5,arrival_time_hhmm-trip6,arrival_time_hhmm-trip7,arrival_time_hhmm-trip8,arrival_time_hhmm-trip9,arrival_time_hhmm-trip10,arrival_time_hhmm-trip11,arrival_time_hhmm-trip12,travel_mode-trip1,travel_mode-trip2,travel_mode-trip3,travel_mode-trip4,travel_mode-trip5,travel_mode-trip6,travel_mode-trip7,travel_mode-trip8,travel_mode-trip9,travel_mode-trip10,travel_mode-trip11,travel_mode-trip12,reported_travel_time-trip1,reported_travel_time-trip2,reported_travel_time-trip3,reported_travel_time-trip4,reported_travel_time-trip5,reported_travel_time-trip6,reported_travel_time-trip7,reported_travel_time-trip8,reported_travel_time-trip9,reported_travel_time-trip10,reported_travel_time-trip11,reported_travel_time-trip12,staying_time-trip1,staying_time-trip2,staying_time-trip3,staying_time-trip4,staying_time-trip5,staying_time-trip6,staying_time-trip7,staying_time-trip8,staying_time-trip9,staying_time-trip10,staying_time-trip11,staying_time-trip12
140000025,14000002501,72.0,7.0,2.0,1.0,2.0,1.0,0.0,-78.797315,39.655387,,0.0,10,24001,-78.770451,39.66705,1.0,1.0,2,0,1,2,4.0,1400000250101.0,1400000250102.0,,,,,,,,,,,1.0,2.0,,,,,,,,,,,24001,24001,,,,,,,,,,,-78.770451,-78.797315,,,,,,,,,,,39.66705,39.655387,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,24001,24001,,,,,,,,,,,-78.797315,-78.770451,,,,,,,,,,,39.655387,39.66705,,,,,,,,,,,,,,,,,,,,,,,858.0,1757.0,,,,,,,,,,,913.0,1809.0,,,,,,,,,,,4.0,4.0,,,,,,,,,,,15.0,12.0,,,,,,,,,,,524.0,0.0,,,,,,,,,,
140000025,14000002502,68.0,7.0,1.0,1.0,2.0,1.0,1.0,,,,0.0,10,24001,-78.770451,39.66705,1.0,1.0,2,0,1,2,4.0,1400000250201.0,1400000250202.0,1400000250203.0,1400000250204.0,1400000250205.0,,,,,,,,1.0,9.0,5.0,1.0,10.0,,,,,,,,24001,24001,24001,24001,24001,,,,,,,,-78.770451,-78.734424,-78.758605,-78.770451,-78.76978,,,,,,,,39.66705,39.641252,39.64607,39.66705,39.648941,,,,,,,,,,,,,,,,,,,,9.0,5.0,1.0,10.0,1.0,,,,,,,,24001,24001,24001,24001,24001,,,,,,,,-78.734424,-78.758605,-78.770451,-78.76978,-78.770451,,,,,,,,39.641252,39.64607,39.66705,39.648941,39.66705,,,,,,,,,,,,,,,,,,,,830.0,945.0,1020.0,1520.0,1545.0,,,,,,,,840.0,956.0,1027.0,1530.0,1600.0,,,,,,,,4.0,4.0,4.0,4.0,4.0,,,,,,,,10.0,11.0,7.0,10.0,15.0,,,,,,,,65.0,24.0,293.0,15.0,0.0,,,,,,,
140000034,14000003401,80.0,7.0,1.0,1.0,2.0,1.0,1.0,,,,0.0,10,24001,-78.733321,39.68527,1.0,1.0,1,0,0,1,,1400000340101.0,1400000340102.0,1400000340103.0,1400000340104.0,,,,,,,,,1.0,10.0,1.0,7.0,,,,,,,,,24001,24001,24001,24001,,,,,,,,,-78.733321,-78.759527,-78.733321,-78.833588,,,,,,,,,39.68527,39.652224,39.68527,39.637223,,,,,,,,,,,,,,,,,,,,,10.0,1.0,7.0,1.0,,,,,,,,,24001,24001,24001,24001,,,,,,,,,-78.759527,-78.733321,-78.833588,-78.733321,,,,,,,,,39.652224,39.68527,39.637223,39.68527,,,,,,,,,,,,,,,,,,,,,910.0,925.0,1110.0,1235.0,,,,,,,,,920.0,940.0,1125.0,1305.0,,,,,,,,,4.0,4.0,5.0,5.0,,,,,,,,,10.0,15.0,15.0,30.0,,,,,,,,,5.0,90.0,70.0,0.0,,,,,,,,
140000043,14000004301,53.0,6.0,1.0,1.0,2.0,1.0,0.0,,,,0.0,10,24001,-78.748341,39.66471,1.0,1.0,2,0,2,2,8.0,1400000430101.0,1400000430102.0,1400000430103.0,1400000430104.0,1400000430105.0,1400000430106.0,1400000430107.0,1400000430108.0,,,,,2.0,10.0,6.0,2.0,10.0,16.0,10.0,16.0,,,,,24001,24001,24001,24001,24001,24001,54057,24001,,,,,-78.748341,-78.765849,-78.745893,-78.748341,-78.837202,-78.751141,-78.798773,-78.751141,,,,,39.66471,39.656359,39.655023,39.66471,39.609037,39.641347,39.55962,39.641347,,,,,,,,,,,,,,,,,10.0,6.0,2.0,10.0,16.0,10.0,16.0,2.0,,,,,24001,24001,24001,24001,24001,54057,24001,24001,,,,,-78.765849,-78.745893,-78.748341,-78.837202,-78.751141,-78.798773,-78.751141,-78.748341,,,,,39.656359,39.655023,39.66471,39.609037,39.641347,39.55962,39.641347,39.66471,,,,,,,,,,,,,,,,,1007.0,1230.0,1255.0,1400.0,1425.0,1445.0,1535.0,1551.0,,,,,1016.0,1240.0,1300.0,1415.0,1435.0,1500.0,1550.0,1558.0,,,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,9.0,10.0,5.0,15.0,10.0,15.0,15.0,7.0,,,,,134.0,15.0,60.0,10.0,10.0,35.0,1.0,0.0,,,,
140000043,14000004302,60.0,6.0,2.0,1.0,2.0,2.0,0.0,,,,0.0,10,24001,-78.748341,39.66471,1.0,1.0,2,0,2,2,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140000053,14000005301,78.0,7.0,1.0,1.0,2.0,1.0,1.0,,,,0.0,10,24001,-78.749951,39.64587,1.0,1.0,1,0,0,1,3.0,1400000530101.0,1400000530102.0,1400000530103.0,,,,,,,,,,1.0,7.0,5.0,,,,,,,,,,24001,24001,24001,,,,,,,,,,-78.749951,-78.829139,-78.758605,,,,,,,,,,39.64587,39.639148,39.64607,,,,,,,,,,,,,,,,,,,,,,7.0,5.0,11.0,,,,,,,,,,24001,24001,24001,,,,,,,,,,-78.829139,-78.758605,-78.749951,,,,,,,,,,39.639148,39.64607,39.64587,,,,,,,,,,,,,,,,,,,,,,1410.0,1520.0,1635.0,,,,,,,,,,1445.0,1550.0,1647.0,,,,,,,,,,4.0,4.0,4.0,,,,,,,,,,35.0,30.0,12.0,,,,,,,,,,35.0,45.0,0.0,,,,,,,,,
140000054,14000005401,65.0,7.0,2.0,1.0,2.0,1.0,1.0,,,,0.0,10,24001,-78.743171,39.65411,1.0,1.0,2,0,0,2,5.0,1400000540101.0,1400000540102.0,1400000540103.0,1400000540104.0,1400000540105.0,1400000540106.0,,,,,,,1.0,10.0,1.0,6.0,1.0,1.0,,,,,,,24001,24001,24001,24001,24001,24001,,,,,,,-78.743171,-78.783726,-78.836738,-78.831527,-78.743171,-78.836738,,,,,,,39.65411,39.640382,39.634063,39.638038,39.65411,39.634063,,,,,,,,,,,,,,,,,,,10.0,1.0,6.0,1.0,1.0,1.0,,,,,,,24001,24001,24001,24001,24001,24001,,,,,,,-78.783726,-78.836738,-78.831527,-78.743171,-78.836738,-78.743171,,,,,,,39.640382,39.634063,39.638038,39.65411,39.634063,39.65411,,,,,,,,,,,,,,,,,,,1400.0,1413.0,1540.0,1549.0,1757.0,1830.0,,,,,,,1409.0,1421.0,1543.0,1600.0,1807.0,1840.0,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,9.0,8.0,3.0,11.0,10.0,10.0,,,,,,,4.0,79.0,6.0,117.0,23.0,0.0,,,,,,
140000054,14000005402,67.0,7.0,1.0,1.0,2.0,1.0,1.0,,,,0.0,10,24001,-78.743171,39.65411,1.0,1.0,2,0,0,2,5.0,1400000540201.0,1400000540202.0,1400000540203.0,1400000540204.0,,,,,,,,,1.0,9.0,1.0,10.0,,,,,,,,,24001,24001,24001,24001,,,,,,,,,-78.743171,-78.732725,-78.743171,-78.836178,,,,,,,,,39.65411,39.647425,39.65411,39.605959,,,,,,,,,,,,,,,,,,,,,9.0,1.0,10.0,1.0,,,,,,,,,24001,24001,24001,24001,,,,,,,,,-78.732725,-78.743171,-78.836178,-78.743171,,,,,,,,,39.647425,39.65411,39.605959,39.65411,,,,,,,,,,,,,,,,,,,,,1204.0,1254.0,1518.0,1706.0,,,,,,,,,1207.0,1257.0,1532.0,1717.0,,,,,,,,,4.0,4.0,4.0,4.0,,,,,,,,,3.0,3.0,14.0,11.0,,,,,,,,,47.0,141.0,94.0,0.0,,,,,,,,
140000061,14000006101,54.0,6.0,2.0,1.0,2.0,2.0,7.0,,,,0.0,10,24001,-78.756051,39.63965,1.0,2.0,1,0,0,0,1.0,1400000610101.0,1400000610102.0,1400000610103.0,1400000610104.0,,,,,,,,,1.0,7.0,10.0,5.0,,,,,,,,,24001,24001,24001,24001,,,,,,,,,-78.756051,-78.764954,-78.762195,-78.760737,,,,,,,,,39.63965,39.6337,39.649249,39.653254,,,,,,,,,,,,,,,,,,,,,7.0,10.0,5.0,1.0,,,,,,,,,24001,24001,24001,24001,,,,,,,,,-78.764954,-78.762195,-78.760737,-78.756051,,,,,,,,,39.6337,39.649249,39.653254,39.63965,,,,,,,,,,,,,,,,,,,,,1400.0,1600.0,1630.0,1800.0,,,,,,,,,1410.0,1610.0,1645.0,1810.0,,,,,,,,,5.0,5.0,5.0,5.0,,,,,,,,,10.0,10.0,15.0,10.0,,,,,,,,,110.0,20.0,75.0,0.0,,,,,,,,
140000063,14000006301,69.0,7.0,1.0,1.0,2.0,1.0,1.0,,,,0.0,10,24001,-78.751951,39.64001,1.0,1.0,2,0,0,2,5.0,1400000630101.0,1400000630102.0,1400000630103.0,1400000630104.0,1400000630105.0,1400000630106.0,,,,,,,12.0,10.0,5.0,5.0,1.0,7.0,,,,,,,24001,24001,24001,24001,24001,24001,,,,,,,-78.751951,-78.759654,-78.758605,-78.74926,-78.751951,-78.830333,,,,,,,39.64001,39.650119,39.64607,39.631172,39.64001,39.63754,,,,,,,,,,,,,,,,,,,10.0,5.0,5.0,1.0,7.0,12.0,,,,,,,24001,24001,24001,24001,24001,24001,,,,,,,-78.759654,-78.758605,-78.74926,-78.751951,-78.830333,-78.751951,,,,,,,39.650119,39.64607,39.631172,39.64001,39.63754,39.64001,,,,,,,,,,,,,,,,,,,1000.0,1015.0,1045.0,1115.0,1630.0,1800.0,,,,,,,1010.0,1020.0,1100.0,1125.0,1645.0,1815.0,,,,,,,4.0,4.0,4.0,4.0,5.0,5.0,,,,,,,10.0,5.0,15.0,10.0,15.0,15.0,,,,,,,5.0,25.0,15.0,305.0,75.0,0.0,,,,,,
140000063,14000006302,70.0,7.0,2.0,1.0,2.0,1.0,1.0,,,,0.0,10,24001,-78.751951,39.64001,1.0,1.0,2,0,0,2,5.0,1400000630201.0,1400000630202.0,1400000630203.0,1400000630204.0,,,,,,,,,1.0,14.0,1.0,7.0,,,,,,,,,24001,24001,24001,24001,,,,,,,,,-78.751951,-79.005959,-78.751951,-78.830333,,,,,,,,,39.64001,39.5214,39.64001,39.63754,,,,,,,,,,,,,,,,,,,,,14.0,1.0,7.0,12.0,,,,,,,,,24001,24001,24001,24001,,,,,,,,,-79.005959,-78.751951,-78.830333,-78.751951,,,,,,,,,39.5214,39.64001,39.63754,39.64001,,,,,,,,,,,,,,,,,,,,,900.0,1100.0,1630.0,1800.0,,,,,,,,,930.0,1130.0,1645.0,1815.0,,,,,,,,,4.0,4.0,4.0,4.0,,,,,,,,,30.0,30.0,15.0,15.0,,,,,,,,,90.0,300.0,75.0,0.0,,,,,,,,
140000071,14000007101,34.0,5.0,1.0,1.0,2.0,1.0,3.0,,,,0.0,10,24001,-78.759581,39.6401,1.0,1.0,4,2,1,2,4.0,1400000710101.0,1400000710102.0,1400000710103.0,1400000710104.0,1400000710105.0,1400000710106.0,1400000710107.0,1400000710108.0,1400000710109.0,1400000710110.0,1400000710111.0,,1.0,5.0,3.0,1.0,16.0,1.0,16.0,1.0,16.0,1.0,9.0,,24001,24001,24001,24001,24001,24001,24001,24001,24001,24001,54057,,-78.759581,-78.835174,-78.765774,-78.759581,-78.765774,-78.759581,-78.765774,-78.759581,-78.765774,-78.759581,-78.774463,,39.6401,39.624947,39.625627,39.6401,39.625627,39.6401,39.625627,39.6401,39.625627,39.6401,39.641477,,,,,,,,,,,,,,5.0,3.0,1.0,16.0,1.0,16.0,1.0,16.0,1.0,9.0,1.0,,24001,24001,24001,24001,24001,24001,24001,24001,24001,54057,24001,,-78.835174,-78.765774,-78.759581,-78.765774,-78.759581,-78.765774,-78.759581,-78.765774,-78.759581,-78.774463,-78.759581,,39.624947,39.625627,39.6401,39.625627,39.6401,39.625627,39.6401,39.625627,39.6401,39.641477,39.6401,,,,,,,,,,,,,,617.0,656.0,803.0,818.0,846.0,1114.0,1133.0,1440.0,1510.0,1613.0,1705.0,,628.0,703.0,807.0,828.0,856.0,1124.0,1140.0,1448.0,1517.0,1624.0,1715.0,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,11.0,7.0,4.0,10.0,10.0,10.0,7.0,8.0,7.0,11.0,10.0,,28.0,60.0,11.0,18.0,138.0,9.0,180.0,22.0,56.0,41.0,0.0,
140000071,14000007102,47.0,6.0,2.0,1.0,2.0,1.0,0.0,-77.457288,39.711082,2835.0,0.0,10,24001,-78.759581,39.6401,1.0,1.0,4,2,1,2,4.0,1400000710201.0,1400000710202.0,1400000710203.0,1400000710204.0,,,,,,,,,1.0,2.0,2.0,17.0,,,,,,,,,24001,24001,24021,24001,,,,,,,,,-78.759581,-78.753989,-77.457288,-78.753989,,,,,,,,,39.6401,39.653856,39.711082,39.653856,,,,,,,,,,,2835.0,,,,,,,,,,2.0,2.0,17.0,1.0,,,,,,,,,24001,24021,24001,24001,,,,,,,,,-78.753989,-77.457288,-78.753989,-78.759581,,,,,,,,,39.653856,39.711082,39.653856,39.6401,,,,,,,,,,2835.0,,,,,,,,,,,1130.0,1205.0,2200.0,5.0,,,,,,,,,1140.0,1400.0,0.0,10.0,,,,,,,,,4.0,5.0,5.0,4.0,,,,,,,,,10.0,115.0,120.0,5.0,,,,,,,,,25.0,480.0,5.0,0.0,,,,,,,,
140000071,14000007103,7.0,2.0,2.0,1.0,2.0,,,,,,1.0,10,24001,-78.759581,39.6401,1.0,1.0,4,2,1,2,4.0,1400000710301.0,1400000710302.0,1400000710303.0,1400000710304.0,,,,,,,,,1.0,4.0,1.0,9.0,,,,,,,,,24001,24001,24001,54057,,,,,,,,,-78.759581,-78.765774,-78.759581,-78.774463,,,,,,,,,39.6401,39.625627,39.6401,39.641477,,,,,,,,,,,,,,,,,,,,,4.0,1.0,9.0,1.0,,,,,,,,,24001,24001,54057,24001,,,,,,,,,-78.765774,-78.759581,-78.774463,-78.759581,,,,,,,,,39.625627,39.6401,39.641477,39.6401,,,,,,,,,,,,,,,,,,,,,818.0,1510.0,1613.0,1705.0,,,,,,,,,828.0,1517.0,1624.0,1715.0,,,,,,,,,5.0,5.0,5.0,5.0,,,,,,,,,10.0,7.0,11.0,10.0,,,,,,,,,402.0,56.0,41.0,0.0,,,,,,,,
140000071,14000007104,4.0,1.0,1.0,1.0,2.0,,,,,,1.0,10,24001,-78.759581,39.6401,1.0,1.0,4,2,1,2,4.0,1400000710401.0,1400000710402.0,1400000710403.0,1400000710404.0,1400000710405.0,1400000710406.0,,,,,,,1.0,16.0,1.0,16.0,1.0,9.0,,,,,,,24001,24001,24001,24001,24001,54057,,,,,,,-78.759581,-78.765774,-78.759581,-78.765774,-78.759581,-78.774463,,,,,,,39.6401,39.625627,39.6401,39.625627,39.6401,39.641477,,,,,,,,,,,,,,,,,,,16.0,1.0,16.0,1.0,9.0,1.0,,,,,,,24001,24001,24001,24001,54057,24001,,,,,,,-78.765774,-78.759581,-78.765774,-78.759581,-78.774463,-78.759581,,,,,,,39.625627,39.6401,39.625627,39.6401,39.641477,39.6401,,,,,,,,,,,,,,,,,,,818.0,1133.0,1440.0,1510.0,1613.0,1705.0,,,,,,,828.0,1140.0,1448.0,1517.0,1624.0,1715.0,,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,10.0,7.0,8.0,7.0,11.0,10.0,,,,,,,185.0,180.0,22.0,56.0,41.0,0.0,,,,,,
140000082,14000008201,82.0,7.0,2.0,1.0,2.0,1.0,1.0,,,,0.0,10,24001,-78.759541,39.63801,1.0,1.0,2,0,0,2,2.0,1400000820101.0,1400000820102.0,1400000820103.0,1400000820104.0,1400000820105.0,1400000820106.0,1400000820107.0,,,,,,1.0,10.0,5.0,12.0,10.0,1.0,11.0,,,,,,24001,24001,24001,24001,24001,24001,24001,,,,,,-78.759541,-78.757617,-78.766919,-78.767395,-78.763073,-78.759541,-78.719864,,,,,,39.63801,39.651012,39.649741,39.652419,39.63584,39.63801,39.666091,,,,,,,,,,,,,,,,,,10.0,5.0,12.0,10.0,1.0,11.0,1.0,,,,,,24001,24001,24001,24001,24001,24001,24001,,,,,,-78.757617,-78.766919,-78.767395,-78.763073,-78.759541,-78.719864,-78.759541,,,,,,39.651012,39.649741,39.652419,39.63584,39.63801,39.666091,39.63801,,,,,,,,,,,,,,,,,,1120.0,1150.0,1159.0,1215.0,1235.0,1603.0,1705.0,,,,,,1135.0,1155.0,1203.0,1225.0,1245.0,1623.0,1730.0,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,15.0,5.0,4.0,10.0,10.0,20.0,25.0,,,,,,15.0,4.0,12.0,10.0,198.0,42.0,0.0,,,,,
140000082,14000008202,76.0,7.0,1.0,1.0,2.0,1.0,3.0,,,,0.0,10,24001,-78.759541,39.63801,1.0,1.0,2,0,0,2,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140000123,14000012301,54.0,6.0,2.0,1.0,2.0,1.0,0.0,-78.758823,39.653666,,0.0,10,24001,-78.805881,39.6169,1.0,1.0,3,0,2,4,7.0,1400001230101.0,1400001230102.0,1400001230103.0,,,,,,,,,,1.0,2.0,13.0,,,,,,,,,,24001,24001,24001,,,,,,,,,,-78.805881,-78.758823,-78.750926,,,,,,,,,,39.6169,39.653666,39.631519,,,,,,,,,,,,,,,,,,,,,,2.0,13.0,1.0,,,,,,,,,,24001,24001,24001,,,,,,,,,,-78.758823,-78.750926,-78.805881,,,,,,,,,,39.653666,39.631519,39.6169,,,,,,,,,,,,,,,,,,,,,,705.0,1630.0,1735.0,,,,,,,,,,720.0,1640.0,1750.0,,,,,,,,,,4.0,4.0,4.0,,,,,,,,,,15.0,10.0,15.0,,,,,,,,,,550.0,55.0,0.0,,,,,,,,,
140000123,14000012302,54.0,6.0,1.0,1.0,2.0,1.0,0.0,-78.769054,39.649047,,0.0,10,24001,-78.805881,39.6169,1.0,1.0,3,0,2,4,7.0,1400001230201.0,1400001230202.0,1400001230203.0,1400001230204.0,,,,,,,,,1.0,16.0,2.0,5.0,,,,,,,,,24001,24001,24001,24001,,,,,,,,,-78.805881,-78.831553,-78.769054,-78.830378,,,,,,,,,39.6169,39.589667,39.649047,39.594271,,,,,,,,,,,,,,,,,,,,,16.0,2.0,5.0,1.0,,,,,,,,,24001,24001,24001,24001,,,,,,,,,-78.831553,-78.769054,-78.830378,-78.805881,,,,,,,,,39.589667,39.649047,39.594271,39.6169,,,,,,,,,,,,,,,,,,,,,820.0,833.0,1735.0,1812.0,,,,,,,,,830.0,846.0,1750.0,1817.0,,,,,,,,,4.0,4.0,4.0,4.0,,,,,,,,,10.0,13.0,15.0,5.0,,,,,,,,,3.0,529.0,22.0,0.0,,,,,,,,
140000123,14000012303,89.0,7.0,1.0,1.0,2.0,1.0,1.0,,,,0.0,10,24001,-78.805881,39.6169,1.0,1.0,3,0,2,4,7.0,1400001230301.0,1400001230302.0,,,,,,,,,,,1.0,5.0,,,,,,,,,,,24001,24001,,,,,,,,,,,-78.805881,-78.838602,,,,,,,,,,,39.6169,39.586493,,,,,,,,,,,,,,,,,,,,,,,5.0,1.0,,,,,,,,,,,24001,24001,,,,,,,,,,,-78.838602,-78.805881,,,,,,,,,,,39.586493,39.6169,,,,,,,,,,,,,,,,,,,,,,,1310.0,1412.0,,,,,,,,,,,1325.0,1423.0,,,,,,,,,,,4.0,4.0,,,,,,,,,,,15.0,11.0,,,,,,,,,,,47.0,0.0,,,,,,,,,,
140000124,14000012401,43.0,5.0,2.0,1.0,2.0,1.0,0.0,-78.982612,39.437551,,0.0,10,24001,-78.809881,39.61929,3.0,2.0,1,0,1,1,4.0,1400001240101.0,1400001240102.0,1400001240103.0,1400001240104.0,1400001240105.0,,,,,,,,1.0,2.0,5.0,2.0,12.0,,,,,,,,24001,54057,24001,24001,24001,,,,,,,,-78.809881,-78.982612,-78.835174,-78.809881,-78.758352,,,,,,,,39.61929,39.437551,39.624947,39.61929,39.639532,,,,,,,,,,,,,,,,,,,,2.0,5.0,2.0,12.0,1.0,,,,,,,,54057,24001,24001,24001,24001,,,,,,,,-78.982612,-78.835174,-78.809881,-78.758352,-78.809881,,,,,,,,39.437551,39.624947,39.61929,39.639532,39.61929,,,,,,,,,,,,,,,,,,,,740.0,1630.0,1730.0,1800.0,1900.0,,,,,,,,800.0,1650.0,1745.0,1830.0,1930.0,,,,,,,,4.0,4.0,4.0,2.0,2.0,,,,,,,,20.0,20.0,15.0,30.0,30.0,,,,,,,,510.0,40.0,15.0,30.0,0.0,,,,,,,
140000130,14000013001,93.0,7.0,2.0,1.0,2.0,1.0,1.0,,,,0.0,10,24001,-78.819811,39.657535,1.0,1.0,1,0,0,1,4.0,1400001300101.0,1400001300102.0,1400001300103.0,,,,,,,,,,1.0,9.0,10.0,,,,,,,,,,24001,24001,24001,,,,,,,,,,-78.819811,-78.763349,-78.830958,,,,,,,,,,39.657535,39.65236,39.638261,,,,,,,,,,,,,,,,,,,,,,9.0,10.0,1.0,,,,,,,,,,24001,24001,24001,,,,,,,,,,-78.763349,-78.830958,-78.819811,,,,,,,,,,39.65236,39.638261,39.657535,,,,,,,,,,,,,,,,,,,,,,932.0,1047.0,1125.0,,,,,,,,,,944.0,1059.0,1135.0,,,,,,,,,,5.0,5.0,5.0,,,,,,,,,,12.0,12.0,10.0,,,,,,,,,,63.0,26.0,0.0,,,,,,,,,
140000132,14000013201,65.0,7.0,1.0,1.0,2.0,1.0,0.0,-78.840737,39.632137,,0.0,10,24001,-78.826331,39.6439,1.0,1.0,1,0,1,1,2.0,1400001320101.0,1400001320102.0,,,,,,,,,,,2.0,5.0,,,,,,,,,,,24001,24001,,,,,,,,,,,-78.840737,-78.826331,,,,,,,,,,,39.632137,39.6439,,,,,,,,,,,,,,,,,,,,,,,5.0,1.0,,,,,,,,,,,24001,24001,,,,,,,,,,,-78.826331,-78.826331,,,,,,,,,,,39.6439,39.6439,,,,,,,,,,,,,,,,,,,,,,,1335.0,1534.0,,,,,,,,,,,1340.0,1550.0,,,,,,,,,,,4.0,4.0,,,,,,,,,,,5.0,16.0,,,,,,,,,,,114.0,0.0,,,,,,,,,,
